product_id,product_name,category,weight_kg,volume_m3,shelf_life_days,packaging_required,material_type_Bamboo Fiber,material_type_Bioplastic (PLA),material_type_Mushroom Mycelium,material_type_Recycled Cardboard,material_co2_factor,CO2 Impact Index,Cost Efficiency Index,packaging_required_int,Material Suitability Score
P05128,Shampoo,Cosmetics,-0.2413056934349185,-0.45392673179795423,-0.12337716226189518,1,0,1,0,0,0.5,-0.3476162126164364,-0.17746149391561436,1,-0.27576094964545883
P05129,Shampoo,Cosmetics,-0.15282127722619696,-0.3850027074735712,-1.1768233041389768,1,1,0,0,0,0.3,-0.16134719540993042,-2.1881157209457625,1,-1.5154761087290465
P05130,Shampoo,Cosmetics,-0.45619641851324233,-0.5228507561223373,0.6801817552629484,1,0,0,0,1,0.2,-0.19580943492711594,0.69473777990151,1,0.37599119019006433
P05131,Shampoo,Cosmetics,-0.1717822235566373,-0.45392673179795423,0.2686027975063212,1,0,0,1,0,0.1,-0.06257089553545916,0.42927684817497147,1,-0.16882630695821965
P05132,Shampoo,Cosmetics,-0.4293350778784518,-0.3850027074735712,-0.9171365807925334,1,0,0,0,0,1.0,-0.8143377853520231,-1.1262346793368962,1,-0.6027987954405103
P05133,Shampoo,Cosmetics,-0.49569839003499294,-0.5228507561223373,-1.5100062699419607,1,0,0,1,0,0.1,-0.10185491461573304,-1.4825055748494465,1,-1.9081513553262277
P05134,Shampoo,Cosmetics,-0.5257198883915235,-0.5228507561223373,0.7634774967136945,1,1,0,0,0,0.3,-0.31457119335415823,0.7281119041395195,1,0.5780486900678528
P05135,Shampoo,Cosmetics,-0.5035987843393431,-0.5228507561223373,-0.7701440958794522,1,0,1,0,0,0.5,-0.5132247702308402,-0.7502983003282888,1,-0.756919325648612
P05136,Shampoo,Cosmetics,-0.27132719179144904,-0.45392673179795423,-1.5933020113927068,1,0,0,1,0,0.1,-0.07252539235894033,-2.1968854806351383,1,-2.020776619033766
P05137,Shampoo,Cosmetics,-0.3029287690088496,-0.5228507561223373,1.6748309031747974,1,0,1,0,0,0.5,-0.41288976256559345,2.0281792222076525,1,1.5877206657403908
P05138,Shampoo,Cosmetics,-0.2997686112871095,-0.3850027074735712,-0.9465350777751497,1,0,1,0,0,0.5,-0.3423856593803404,-1.3822624715441392,1,-1.1041494183948093
P05139,Shampoo,Cosmetics,-0.2365654568523084,-0.45392673179795423,1.3710464343544297,1,0,0,0,0,1.0,-0.6904921886502626,1.9856045749480518,1,1.5615386230046924
P05140,Shampoo,Cosmetics,-0.2981885324262395,-0.45392673179795423,-0.6280513604634738,1,1,0,0,0,0.3,-0.2256345792672581,-0.8350455778420206,1,-0.9024167811962156
P05141,Shampoo,Cosmetics,-0.5794425696611045,-0.5917747804467203,-0.12827691175899789,1,0,0,1,0,0.1,-0.11712173501078249,-0.10952433570323454,1,-0.5111551767482154
P05142,Shampoo,Cosmetics,-0.38667294863496104,-0.5228507561223373,0.587086514817997,1,0,0,0,1,0.2,-0.1819047409514597,0.6454871558158035,1,0.2689912557694567
P05143,Shampoo,Cosmetics,-0.48305775914803273,-0.5917747804467203,-1.1768233041389768,1,0,0,0,0,1.0,-1.0748325395947531,-1.0948888928258391,1,-0.6019907645442237
P05144,Shampoo,Cosmetics,-0.5920832005480647,-0.45392673179795423,0.3273997914715537,1,0,0,0,0,1.0,-1.046009932346019,0.3129984413616533,1,0.8734097238175726
P05145,Shampoo,Cosmetics,-0.49095815345238286,-0.5228507561223373,-0.4271616310822629,1,0,0,1,0,0.1,-0.10138089095747203,-0.4213429234100223,1,-0.8257807401247909
P05146,Shampoo,Cosmetics,-0.21918458938273808,-0.5228507561223373,1.1113597110079865,1,1,0,0,0,0.3,-0.22261060365152263,1.4977160050718632,1,0.833970314659509
P05147,Shampoo,Cosmetics,-0.1449208829218468,-0.45392673179795423,-1.6080012598840148,1,0,0,0,0,1.0,-0.598847614719801,-2.685154846081413,1,-1.5091536451642138
P05148,Shampoo,Cosmetics,-0.2792275860957991,-0.5917747804467203,1.2142544504471433,1,0,0,1,0,0.1,-0.08710023665425194,1.3940869772606872,1,0.8013546871013952
P05149,Shampoo,Cosmetics,-0.2981885324262395,-0.3850027074735712,1.199555201955835,1,0,0,0,1,0.2,-0.13663824797996213,1.755809173318111,1,0.8361934499357973
P05150,Shampoo,Cosmetics,-0.2255049048262182,-0.45392673179795423,1.067261965534062,1,0,0,0,0,1.0,-0.6794316366241724,1.5708135111625747,1,1.2466936021582344
P05151,Shampoo,Cosmetics,-0.2413056934349185,-0.5917747804467203,-1.6961967508318634,1,0,0,0,0,1.0,-0.8330804738816388,-2.0360514595633092,1,-1.3631162769502247
P05152,Shampoo,Cosmetics,-0.23814553571317845,-0.45392673179795423,-0.873038835318609,1,1,0,0,0,0.3,-0.2076216802533398,-1.2614832508388503,1,-1.1654171550652692
P05153,Shampoo,Cosmetics,-0.42459484129584174,-0.5917747804467203,-1.3336152880462633,1,0,0,0,0,1.0,-1.016369621742562,-1.3121348251485143,1,-0.8172456663037013
P05154,Shampoo,Cosmetics,-0.5826027273828446,-0.5917747804467203,1.253452446423965,1,0,1,0,0,0.5,-0.5871887539147824,1.0673325832065346,1,1.3406412003387473
P05155,Shampoo,Cosmetics,-0.2855479015392792,-0.3850027074735712,0.3469987894599645,1,0,1,0,0,0.5,-0.3352753045064252,0.5174825990959849,1,0.1822740939663896
P05156,Shampoo,Cosmetics,-0.20180372191316776,-0.45392673179795423,0.20000630454688334,1,0,1,0,0,0.5,-0.32786522685556097,0.30501252214598623,1,0.02787153140244425
P05157,Shampoo,Cosmetics,-0.3550713714175605,-0.5228507561223373,0.6801817552629484,1,0,0,0,0,1.0,-0.8779221275398978,0.7747623156584824,1,1.0581038828028464
P05158,Shampoo,Cosmetics,-0.25394632432187875,-0.45392673179795423,1.0966604625166783,1,1,0,0,0,0.3,-0.21236191683594988,1.549231043341175,1,0.8090223793526281
P05159,Shampoo,Cosmetics,-0.39931357952192126,-0.5917747804467203,-0.907337081798328,1,0,0,0,1,0.2,-0.1982176719937283,-0.9154947257500943,1,-1.2091194098045996
P05160,Shampoo,Cosmetics,-0.5352003615567437,-0.5228507561223373,-0.18707390572423035,1,0,0,0,0,1.0,-1.058051117679081,-0.17680972666506392,1,0.37097721195485067
P05161,Shampoo,Cosmetics,-0.4862179168697728,-0.45392673179795423,0.2833020459976293,1,0,0,1,0,0.1,-0.0940144648667727,0.3013384643103911,1,-0.12268348913559801
P05162,Shampoo,Cosmetics,-0.47515736484368265,-0.3850027074735712,-0.5790538654924468,1,1,0,0,0,0.3,-0.2580480216951761,-0.6731923637656482,1,-0.8210058437972707
P05163,Shampoo,Cosmetics,-0.5162394152263033,-0.5228507561223373,-0.17727440673002495,1,0,0,0,1,0.2,-0.20781803426972814,-0.17060524775697958,1,-0.4694563724602968
P05164,Shampoo,Cosmetics,-0.4467159453480221,-0.5228507561223373,-0.6133521119721657,1,0,1,0,0,0.5,-0.48478335073517975,-0.6326036965154788,1,-0.6285687612369859
P05165,Shampoo,Cosmetics,-0.41985460471323166,-0.45392673179795423,1.532738167758819,1,0,0,0,1,0.2,-0.1747562673022372,1.7541418539984381,1,1.2074944350610561
P05166,Shampoo,Cosmetics,-0.2586865609044888,-0.5228507561223373,0.5429887693440727,1,0,0,1,0,0.1,-0.07815373170268262,0.6947692231005926,1,0.12114250104675528
P05167,Shampoo,Cosmetics,-0.5162394152263033,-0.5228507561223373,0.9006704826325701,1,1,0,0,0,0.3,-0.31172705140459217,0.8667867723903248,1,0.7123975340371622
P05168,Shampoo,Cosmetics,-0.18916309102620754,-0.5228507561223373,1.0378634685514458,1,0,0,0,1,0.2,-0.14240276942970898,1.4576430150408373,1,0.6802662379811548
P05169,Shampoo,Cosmetics,-0.4735772859828126,-0.5228507561223373,-1.4316102779883175,1,0,0,0,0,1.0,-0.9964280421051499,-1.4367408189586313,1,-0.9351822358831676
P05170,Shampoo,Cosmetics,-0.4214346835741017,-0.3850027074735712,-1.5688032639071932,1,0,0,0,1,0.2,-0.1612874782095346,-1.9453479414206767,1,-1.9075157856976586
P05171,Shampoo,Cosmetics,-0.23498537799143837,-0.5228507561223373,-1.220921049612901,1,0,1,0,0,0.5,-0.37891806705688785,-1.6110599423722638,1,-1.3420029825560131
P05172,Shampoo,Cosmetics,-0.2523662454610087,-0.3850027074735712,1.4788409232906894,1,0,0,0,0,1.0,-0.6373689529345798,2.3202237828780716,1,1.6162098762252692
P05173,Shampoo,Cosmetics,-0.20180372191316776,-0.5228507561223373,-0.6721491059373982,1,1,0,0,0,0.3,-0.21739634341065153,-0.9275429860263413,1,-0.9547527625267467
P05174,Shampoo,Cosmetics,-0.4087940526871414,-0.45392673179795423,-0.8142418413533766,1,0,0,0,1,0.2,-0.17254415689701916,-0.9438058201339453,1,-1.1416976844563576
P05175,Shampoo,Cosmetics,-0.1607216715305471,-0.5228507561223373,0.42049503191650506,1,0,1,0,0,0.5,-0.3417862138264422,0.6151424483545469,1,0.2622812457429473
P05176,Shampoo,Cosmetics,-0.5968234371306749,-0.45392673179795423,0.8173747411818242,1,0,0,1,0,0.1,-0.10507501689286292,0.7778956287198223,1,0.4224497580746871
P05177,Shampoo,Cosmetics,-0.37877255433061086,-0.45392673179795423,1.1897557029616297,1,0,0,0,0,1.0,-0.8326992861285651,1.4287922350706828,1,1.5224549890901948
P05178,Shampoo,Cosmetics,-0.44987610306976217,-0.5228507561223373,1.5278384182617164,1,0,1,0,0,0.5,-0.4863634295960497,1.570674062456343,1,1.5142018478577661
P05179,Shampoo,Cosmetics,-0.44355578762628206,-0.5917747804467203,-1.1768233041389768,1,0,0,0,1,0.2,-0.20706611361460048,-1.1366632105397156,1,-1.4697571905243763
P05180,Shampoo,Cosmetics,-0.1607216715305471,-0.45392673179795423,-0.5398558695156251,1,0,1,0,0,0.5,-0.3073242016642507,-0.8783151282538502,1,-0.7325316678513745
P05181,Shampoo,Cosmetics,-0.3645518445827807,-0.45392673179795423,-0.8289410898446847,1,1,0,0,0,0.3,-0.24554357291422046,-1.012781642652844,1,-1.0833975169304644
P05182,Shampoo,Cosmetics,-0.2792275860957991,-0.5228507561223373,0.38619678543678615,1,0,1,0,0,0.5,-0.4010391711090682,0.4814944920146748,1,0.28723595654585443
P05183,Shampoo,Cosmetics,-0.34085066166973027,-0.5228507561223373,-1.0053320717403822,1,0,0,0,1,0.2,-0.17274028355841353,-1.163979689104461,1,-1.3325917881819687
P05184,Shampoo,Cosmetics,-0.5130792575045633,-0.45392673179795423,-0.16257515823871682,1,0,0,1,0,0.1,-0.09670059893025176,-0.16812200949651768,1,-0.5658745593084651
P05185,Shampoo,Cosmetics,-0.4609366550958524,-0.3850027074735712,1.0721617150311649,1,0,0,1,0,0.1,-0.08459393625694236,1.2674199771892027,1,0.6567556512881072
P05186,Shampoo,Cosmetics,-0.2966084535653694,-0.45392673179795423,1.1456579574877055,1,0,0,0,0,1.0,-0.7505351853633236,1.5264526612172724,1,1.396193142851029
P05187,Shampoo,Cosmetics,-0.18442285444359743,-0.45392673179795423,-1.122926059670847,1,1,0,0,0,0.3,-0.1915048758724655,-1.759105550889135,1,-1.4314211837983815
P05188,Shampoo,Cosmetics,-0.438815551043672,-0.5228507561223373,-1.2111215506186956,1,0,0,0,0,1.0,-0.9616663071660093,-1.2593976540471328,1,-0.7494552434526863
P05189,Shampoo,Cosmetics,-0.5099190997828232,-0.3850027074735712,-1.088627813191128,1,0,0,0,0,1.0,-0.8949218072563945,-1.2164488426980464,1,-0.6937060059347335
P05190,Shampoo,Cosmetics,-0.38351279091322094,-0.5228507561223373,-0.9122368312954307,1,0,0,1,0,0.1,-0.09063635470355583,-1.0064789430247232,1,-1.321600476591875
P05191,Shampoo,Cosmetics,-0.23340529913056834,-0.3850027074735712,0.6948810037542565,1,0,0,0,0,1.0,-0.6184080066041395,1.1236592551748987,1,0.8132890103583961
P05192,Shampoo,Cosmetics,-0.34085066166973027,-0.3850027074735712,-0.40266288359674934,1,1,0,0,0,0.3,-0.21775601074299042,-0.5547433489613035,1,-0.684906872853759
P05193,Shampoo,Cosmetics,-0.29186821698275933,-0.45392673179795423,-1.5345050174274741,1,0,1,0,0,0.5,-0.3728974743903568,-2.0575400281219074,1,-1.6616075430371173
P05194,Shampoo,Cosmetics,-0.44197570876541203,-0.45392673179795423,-1.4120112799999065,1,0,0,0,0,1.0,-0.8959024405633662,-1.5760752956948116,1,-1.0161088394365403
P05195,Shampoo,Cosmetics,-0.3740323177480009,-0.5917747804467203,0.9986654725746242,1,0,0,1,0,0.1,-0.09658070981947212,1.0340206035146318,1,0.5952461823940964
P05196,Shampoo,Cosmetics,-0.31398932103493976,-0.45392673179795423,0.787976244199208,1,0,0,0,0,1.0,-0.767916052832894,1.0261215599944218,1,1.055892297032102
P05197,Shampoo,Cosmetics,-0.5178194940871733,-0.3850027074735712,0.11671056309613737,1,0,0,1,0,0.1,-0.09028222015607446,0.12927288852831365,1,-0.2930072167477882
P05198,Shampoo,Cosmetics,-0.3471709771132104,-0.3850027074735712,-0.7358458493997333,1,0,0,1,0,0.1,-0.07321736845867816,-1.0050140559216734,1,-1.1626284809410552
P05199,Shampoo,Cosmetics,-0.49095815345238286,-0.45392673179795423,1.5425376667530246,1,0,0,0,1,0.2,-0.18897697705006744,1.6325121274770087,1,1.231514643803092
P05200,Shampoo,Cosmetics,-0.49727846889586297,-0.5228507561223373,-0.990632823249074,1,0,0,0,1,0.2,-0.20402584500364007,-0.9710846703237325,1,-1.286606978245434
P05201,Shampoo,Cosmetics,-0.5051788632002131,-0.45392673179795423,-1.2111215506186956,1,0,0,1,0,0.1,-0.09591055949981674,-1.2627601112689772,1,-1.615210991118879
P05202,Shampoo,Cosmetics,-0.4024737372436613,-0.45392673179795423,-1.6325000073695284,1,0,0,0,0,1.0,-0.8564004690416156,-1.9062321427314124,1,-1.2760995383279128
P05203,Shampoo,Cosmetics,-0.21286427393925797,-0.45392673179795423,0.8271742401760296,1,0,0,0,0,1.0,-0.6667910057372122,1.2405281302997884,1,0.9939652459132418
P05204,Shampoo,Cosmetics,-0.2902881381218893,-0.45392673179795423,1.2338534484355541,1,0,1,0,0,0.5,-0.37210743495992177,1.6579241296862528,1,1.105960883395476
P05205,Shampoo,Cosmetics,-0.20970411621751792,-0.5228507561223373,-1.6667982538492472,1,0,0,0,0,1.0,-0.7325548723398553,-2.275318943967141,1,-1.434243381509392
P05206,Shampoo,Cosmetics,-0.30766900559145965,-0.5917747804467203,-0.9318358292838415,1,0,0,0,0,1.0,-0.8994437860381799,-1.0360122641750313,1,-0.5323920432456616
P05207,Shampoo,Cosmetics,-0.15282127722619696,-0.45392673179795423,-0.35856513812282503,1,1,0,0,0,0.3,-0.18202440270724535,-0.5909612257950183,1,-0.6765407354155797
P05208,Shampoo,Cosmetics,-0.5209796518089135,-0.5228507561223373,1.4053446808341488,1,0,0,1,0,0.1,-0.10438304079312509,1.346333009484141,1,1.0097277216272738
P05209,Shampoo,Cosmetics,-0.31240924217406973,-0.5228507561223373,1.3759461838515326,1,0,1,0,0,0.5,-0.41762999914820353,1.6473248321876677,1,1.293576182999736
P05210,Shampoo,Cosmetics,-0.14650096178271682,-0.3850027074735712,1.0280639695572404,1,0,0,0,0,1.0,-0.531503669256288,1.9342520000732388,1,1.0595676388135284
P05211,Shampoo,Cosmetics,-0.5810226485219745,-0.45392673179795423,-0.6476503584518846,1,1,0,0,0,0.3,-0.3104848140959786,-0.6257791395290659,1,-0.837165544355906
P05212,Shampoo,Cosmetics,-0.40405381610453134,-0.45392673179795423,0.6458835087832295,1,0,0,0,0,1.0,-0.8579805479024856,0.7527941718120001,1,1.003864056685715
P05213,Shampoo,Cosmetics,-0.44355578762628206,-0.5917747804467203,0.6262845107948187,1,1,0,0,0,0.3,-0.31059917042190066,0.6049120205621499,1,0.4368836812167194
P05214,Shampoo,Cosmetics,-0.35191121369582046,-0.5228507561223373,1.067261965534062,1,0,0,1,0,0.1,-0.08747619698181579,1.2200584642442285,1,0.6547381625158779
P05215,Shampoo,Cosmetics,-0.4530362607915023,-0.45392673179795423,-0.6035526129779603,1,0,0,1,0,0.1,-0.09069629925894565,-0.6654648011491262,1,-1.0128563137190145
P05216,Shampoo,Cosmetics,-0.5510011501654439,-0.45392673179795423,-0.2556703986836682,1,0,1,0,0,0.5,-0.5024639409816991,-0.2544164102281024,1,-0.2532064577019691
P05217,Shampoo,Cosmetics,-0.4151143681306215,-0.5228507561223373,-1.024931069728793,1,0,0,0,1,0.2,-0.1875930248505918,-1.0927165099326985,1,-1.337338044878201
P05218,Shampoo,Cosmetics,-0.4719972071219426,-0.3850027074735712,-1.024931069728793,1,0,0,0,0,1.0,-0.8569999145955138,-1.1959509637309298,1,-0.6679311551332792
P05219,Shampoo,Cosmetics,-0.24604593001752859,-0.45392673179795423,0.39109653493388885,1,0,0,1,0,0.1,-0.06999726618154828,0.5587303583959481,1,-0.03890619888456287
P05220,Shampoo,Cosmetics,-0.5225597306697835,-0.3850027074735712,-0.36346488761992773,1,0,0,0,1,0.2,-0.18151248762867095,-0.4004842772902851,1,-0.6819523999912568
P05221,Shampoo,Cosmetics,-0.48463783800890275,-0.45392673179795423,-0.5447556190127278,1,0,1,0,0,0.5,-0.4692822849034285,-0.5804129583880118,1,-0.5754733341092994
P05222,Shampoo,Cosmetics,-0.42459484129584174,-0.45392673179795423,1.2975501918978893,1,0,1,0,0,0.5,-0.439260786546898,1.4769685283423624,1,1.2368109784447874
P05223,Shampoo,Cosmetics,-0.5399405981393538,-0.45392673179795423,1.351447436366019,1,0,0,0,0,1.0,-0.993867329937308,1.3597851905103633,1,1.8453147663033267
P05224,Shampoo,Cosmetics,-0.28080766495666915,-0.45392673179795423,-0.6819486049316036,1,0,0,0,0,1.0,-0.7347343967546234,-0.9281553712313539,1,-0.4472142081769802
P05225,Shampoo,Cosmetics,-0.3914131852175711,-0.45392673179795423,-0.03028192181694379,1,1,0,0,0,0.3,-0.2536019751046576,-0.03582214134843261,1,-0.2766799467122862
P05226,Shampoo,Cosmetics,-0.41985460471323166,-0.45392673179795423,1.3661466848573272,1,0,0,0,1,0.2,-0.1747562673022372,1.5634862685735214,1,1.0409029521595643
P05227,Shampoo,Cosmetics,-0.4798976014262927,-0.5228507561223373,1.018264470563035,1,0,0,0,0,1.0,-1.00274835754863,1.0154725733779917,1,1.5210128281116653
P05228,Shampoo,Cosmetics,-0.31398932103493976,-0.3850027074735712,-1.3777130335201877,1,0,0,1,0,0.1,-0.06989920285085109,-1.9709968158908648,1,-1.8078138306693365
P05229,Shampoo,Cosmetics,-0.5383605192784837,-0.45392673179795423,1.1260589594992947,1,0,0,0,1,0.2,-0.1984574502152876,1.13481033185442,1,0.8245164097145823
P05230,Shampoo,Cosmetics,-0.5762824119393645,-0.3850027074735712,1.1162594605050893,1,0,1,0,0,0.5,-0.48064255970646785,1.161214583215658,1,1.0969020202115571
P05231,Shampoo,Cosmetics,-0.3361104250871202,-0.45392673179795423,1.3906454323428405,1,0,1,0,0,0.5,-0.3950185784425372,1.76022565520862,1,1.2856640107853776
P05232,Shampoo,Cosmetics,-0.20970411621751792,-0.5228507561223373,0.9741667250891107,1,0,0,1,0,0.1,-0.07325548723398553,1.3298190102244716,1,0.5474222123230963
P05233,Shampoo,Cosmetics,-0.15914159266967706,-0.5228507561223373,1.0231642200601379,1,0,0,0,1,0.2,-0.1363984697584029,1.5002554231246166,1,0.6595626898185407
P05234,Shampoo,Cosmetics,-0.14808104064358685,-0.5917747804467203,1.3955451818399434,1,1,0,0,0,0.3,-0.22195674632709214,1.8862368259082425,1,1.1175019281670355
P05235,Shampoo,Cosmetics,-0.4656768916784625,-0.45392673179795423,-0.4173621320880575,1,0,0,0,0,1.0,-0.9196036234764167,-0.4538495364565343,1,0.0022414913883591625
P05236,Shampoo,Cosmetics,-0.5272999672523936,-0.45392673179795423,0.20980580354108874,1,0,1,0,0,0.5,-0.4906133495251739,0.21381969113197996,1,0.20041915306626268
P05237,Shampoo,Cosmetics,-0.41195421040888147,-0.5228507561223373,-0.0008834248343275607,1,1,0,0,0,0.3,-0.28044148995936563,-0.0009450355110651273,1,-0.22044193487496194
P05238,Shampoo,Cosmetics,-0.24604593001752859,-0.3850027074735712,-0.06458016829666273,1,0,0,0,0,1.0,-0.6310486374910997,-0.10233769969889818,1,0.06646846919443705
P05239,Shampoo,Cosmetics,-0.3092490844523297,-0.5228507561223373,-0.7211466009084252,1,0,0,1,0,0.1,-0.08320998405746671,-0.8666577002979418,1,-1.1379366168509586
P05240,Shampoo,Cosmetics,-0.38825302749583107,-0.45392673179795423,-0.20667290371264116,1,0,1,0,0,0.5,-0.42108987964689265,-0.2454020724552621,1,-0.28558302406574854
P05241,Shampoo,Cosmetics,-0.27132719179144904,-0.5917747804467203,1.665031404180592,1,1,0,0,0,0.3,-0.25893059167145077,1.9291225470616664,1,1.4239619958520429
P05242,Shampoo,Cosmetics,-0.41037413154801144,-0.5228507561223373,0.49889102387014833,1,0,0,0,1,0.2,-0.18664497753406978,0.534587638921538,1,0.1855360014042181
P05243,Shampoo,Cosmetics,-0.5794425696611045,-0.45392673179795423,-1.505106520444858,1,0,0,0,0,1.0,-1.0333693014590588,-1.4565025899425745,1,-0.9717372189857991
P05244,Shampoo,Cosmetics,-0.20970411621751792,-0.5228507561223373,-1.5247055184332687,1,0,0,1,0,0.1,-0.07325548723398553,-2.0813504826098925,1,-1.9514500311992833
P05245,Shampoo,Cosmetics,-0.14650096178271682,-0.5228507561223373,-0.15767540874161412,1,0,0,0,1,0.2,-0.13387034358101083,-0.23556400762083698,1,-0.5238050651606033
P05246,Shampoo,Cosmetics,-0.4467159453480221,-0.5917747804467203,0.38129703593968345,1,0,0,0,1,0.2,-0.2076981451589485,0.36716425029567035,1,0.08899518109863191
P05247,Shampoo,Cosmetics,-0.35191121369582046,-0.5228507561223373,-1.1866228031331822,1,0,1,0,0,0.5,-0.4373809849090789,-1.3565078130591794,1,-1.2492418182241034
P05248,Shampoo,Cosmetics,-0.2586865609044888,-0.5228507561223373,-0.5153571220301116,1,1,0,0,0,0.3,-0.23446119510804783,-0.6594137623228293,1,-0.7808959269220638
P05249,Shampoo,Cosmetics,-0.5510011501654439,-0.5228507561223373,-0.9122368312954307,1,0,0,0,0,1.0,-1.0738519062877812,-0.8494988707987544,1,-0.3383849250076495
P05250,Shampoo,Cosmetics,-0.268167034069709,-0.5917747804467203,1.3906454323428405,1,0,0,0,0,1.0,-0.8599418145164293,1.6171371036164082,1,1.7505872468592698
P05251,Shampoo,Cosmetics,-0.15440135608706698,-0.5228507561223373,1.1358584584935,1,0,0,0,1,0.2,-0.13545042244188085,1.6771550222751823,1,0.771308880935381
P05252,Shampoo,Cosmetics,-0.3598116080001706,-0.5917747804467203,0.8614724866557485,1,0,0,0,1,0.2,-0.1903172776893782,0.9053004454606937,1,0.5517897643451266
P05253,Shampoo,Cosmetics,-0.17336230241750733,-0.3850027074735712,-0.2311716511981547,1,1,0,0,0,0.3,-0.16750950296732356,-0.4140145479902148,1,-0.5636621482308312
P05254,Shampoo,Cosmetics,-0.16230175039141712,-0.5917747804467203,0.39109653493388885,1,0,0,0,1,0.2,-0.1508153061676275,0.5186423397328856,1,0.041911841101516356
P05255,Shampoo,Cosmetics,-0.34085066166973027,-0.45392673179795423,1.6307331577008732,1,0,1,0,0,0.5,-0.39738869673384225,2.0518086187343973,1,1.5281218544347155
P05256,Shampoo,Cosmetics,-0.269747112930579,-0.5228507561223373,-0.6819486049316036,1,0,0,1,0,0.1,-0.07925978690529163,-0.8603956320887389,1,-1.102688818026312
P05257,Shampoo,Cosmetics,-0.4230147624349717,-0.5228507561223373,-0.6133521119721657,1,0,0,1,0,0.1,-0.09458655185573091,-0.6484552523411931,1,-1.0187655601164347
P05258,Shampoo,Cosmetics,-0.37719247546974094,-0.5228507561223373,0.13140981158744547,1,0,0,0,0,1.0,-0.9000432315920783,0.14600372623353866,1,0.5314530431795239
P05259,Shampoo,Cosmetics,-0.3424307405306003,-0.5917747804467203,-1.6080012598840148,1,0,0,0,0,1.0,-0.9342055209773206,-1.7212481649151876,1,-1.1737957389066942
P05260,Shampoo,Cosmetics,-0.40563389496540136,-0.5917747804467203,-1.0984273121853334,1,0,1,0,0,0.5,-0.4987043377060608,-1.10127998480812,1,-1.0997229744792727
P05261,Shampoo,Cosmetics,-0.5241398095306535,-0.3850027074735712,0.6899812542571538,1,0,1,0,0,0.5,-0.45457125850211233,0.7589354610708262,1,0.6445525127592662
P05262,Shampoo,Cosmetics,-0.5304601249741336,-0.5917747804467203,0.8516729876615431,1,1,0,0,0,0.3,-0.3366704716262562,0.7589072703409485,1,0.6883434592877993
P05263,Shampoo,Cosmetics,-0.2081240373566479,-0.3850027074735712,-1.1278258091679496,1,1,0,0,0,0.3,-0.17793802344906573,-1.9014888765501705,1,-1.4498877857188839
P05264,Shampoo,Cosmetics,-0.4735772859828126,-0.45392673179795423,-0.2605701481807709,1,0,0,0,1,0.2,-0.1855008035561534,-0.2809366452854722,1,-0.5750693446246176
P05265,Shampoo,Cosmetics,-0.2997686112871095,-0.5228507561223373,0.11181081359903465,1,0,0,1,0,0.1,-0.08226193674094469,0.13592030787074166,1,-0.30592724966002066
P05266,Shampoo,Cosmetics,-0.15756151380880704,-0.5228507561223373,0.12651006209034277,1,0,0,1,0,0.1,-0.06804122699311443,0.1859312092827719,1,-0.3054487109165428
P05267,Shampoo,Cosmetics,-0.44355578762628206,-0.5917747804467203,0.004016324662775145,1,0,1,0,0,0.5,-0.5176652840365011,0.003879264176451683,1,0.021681608699276267
P05268,Shampoo,Cosmetics,-0.2760674283740591,-0.3850027074735712,0.41069553292229966,1,1,0,0,0,0.3,-0.19832104075428908,0.6212576992878426,1,0.10901657367658868
P05269,Shampoo,Cosmetics,-0.4877979957306428,-0.45392673179795423,-1.0102318212374848,1,0,0,0,1,0.2,-0.18834494550571942,-1.0727452714801269,1,-1.3218868757317654
P05270,Shampoo,Cosmetics,-0.3740323177480009,-0.45392673179795423,0.7095802522455646,1,0,1,0,0,0.5,-0.41397952477297756,0.8570223317353189,1,0.6235597770185421
P05271,Shampoo,Cosmetics,-0.14334080406097677,-0.5917747804467203,0.7487782482223863,1,0,0,0,0,1.0,-0.7351155845076971,1.0185843497515952,1,0.9838938327300832
P05272,Shampoo,Cosmetics,-0.5304601249741336,-0.45392673179795423,-0.36836463711703044,1,0,1,0,0,0.5,-0.49219342838604396,-0.3742068073908765,1,-0.3761712087309865
P05273,Shampoo,Cosmetics,-0.4656768916784625,-0.5228507561223373,1.1260589594992947,1,0,0,0,0,1.0,-0.9885276478007998,1.1391262782363074,1,1.6145866073000947
P05274,Shampoo,Cosmetics,-0.3155693998958098,-0.5228507561223373,-0.39776313409964664,1,0,0,0,0,1.0,-0.8384201560181471,-0.4744192477068616,1,-0.05934297808149952
P05275,Shampoo,Cosmetics,-0.19390332760881762,-0.5917747804467203,-0.8142418413533766,1,0,0,1,0,0.1,-0.0785678108055538,-1.036354197286126,1,-1.2356740305478229
P05276,Shampoo,Cosmetics,-0.40563389496540136,-0.3850027074735712,1.5033396707762028,1,1,0,0,0,0.3,-0.23719098073169176,1.9014269826513113,1,1.2405306515078944
P05277,Shampoo,Cosmetics,-0.268167034069709,-0.5228507561223373,0.4792920258817375,1,0,0,0,0,1.0,-0.7910177901920463,0.6059173711478754,1,0.7703098160737838
P05278,Shampoo,Cosmetics,-0.4230147624349717,-0.5228507561223373,0.3371992904657591,1,0,1,0,0,0.5,-0.4729327592786545,0.35649775507444237,1,0.31013204974441355
P05279,Shampoo,Cosmetics,-0.30134869014797955,-0.5228507561223373,-1.407111530502804,1,0,1,0,0,0.5,-0.4120997231351584,-1.7072443200804905,1,-1.4950118073676455
