material_id,tensile_strength_mpa,weight_capacity_kg,biodegradability_score,co2_emission_score,recyclability_percent,moisture_barrier_grade,cost_per_unit,heat_resistance_c,flexibility_score,material_type_Bamboo Fiber,material_type_Bioplastic (PLA),material_type_Mushroom Mycelium,material_type_Recycled Cardboard,derived_material_co2_factor,CO2 Impact Index,Cost Efficiency Index,Material Suitability Score
M03678,-0.7133495128578446,1.2478824763777516,-0.33541530361363503,-0.5835190807760602,0.9199059935484205,-0.29842769930371177,-0.8526932198298688,-1.0062282621217817,-0.9842847024638288,False,False,False,True,0.2,-0.11670381615521204,-0.8449409954918047,-1.8633242643814336
M03679,-0.6687240409585533,-0.3343736602105372,-1.1371153351594099,-0.34610239376309093,0.7762498292769695,0.27768755031735365,-0.7699594484472625,-0.9384210670166888,0.24730276308150267,False,False,False,True,0.2,-0.06922047875261819,0.34853817057021186,-1.5502519645348525
M03680,-0.16063884885216623,0.11853980639651962,-0.6263369217091938,-0.4008908599968529,1.2649451856482545,0.853802799938419,-0.13857014052737365,0.24820484732243717,-0.9842847024638288,False,False,False,True,0.2,-0.08017817199937059,-1.0063534107886214,-0.2000009763799191
M03681,-0.8461506159798314,-1.0225668497303504,-0.6329992488411533,-0.36436521584101167,1.1944390927542914,0.27768755031735365,-0.8287439702191142,-0.9045174694641424,-0.3684909696911631,False,False,False,True,0.2,-0.07287304316820234,-0.3858976154518803,-1.5022528138145137
M03682,-0.3988205844110334,0.9596648158096245,-1.3503098033821108,-0.32783957168517025,1.0322750790981747,-0.8745429489247771,-0.5391757703799928,-0.2942527135183061,-0.9842847024638288,False,False,False,True,0.2,-0.06556791433703406,-0.8439295164948694,-1.789469624371111
M03683,-0.6644227906550073,-0.49318747317664774,-1.0682712881291658,-0.36436521584101167,1.0274277852117149,-0.29842769930371177,-0.615377928232393,-0.3281563110708526,0.24730276308150267,False,False,False,True,0.2,-0.07287304316820234,0.19825790065888838,-0.7622916608162204
M03684,-0.6907679487642273,-0.4990694662494665,-0.9128169883834472,-0.21826263921764588,1.1256956521826766,0.27768755031735365,-0.7786682664875366,-0.9384210670166888,-0.9842847024638288,False,False,False,True,0.2,-0.04365252784352918,-0.8963843847405195,-2.2690422088786772
M03685,-0.7068976374025253,0.09501183410524393,-1.2015178307683516,-0.5104677924643772,1.223963519153638,-0.8745429489247771,-0.6654536319639704,-0.2942527135183061,-0.9842847024638288,False,False,False,True,0.2,-0.10209355849287545,-1.0257287079023838,-1.9023398119450534
M03686,-0.470328870707488,0.5420433076394815,-0.6196745945772342,-0.2547882833734873,0.901398144163755,-0.29842769930371177,-0.8962373100312403,-1.4469750303048856,-0.9842847024638288,False,False,False,True,0.2,-0.05095765667469746,-0.5583762631400765,-2.1429989578912316
M03687,-0.7660398290762848,-0.6755292584340339,-1.1371153351594099,-0.09042288467220101,1.0719347563510295,-1.4506581985458427,-0.9506674227829548,-0.9723246645692353,-0.9842847024638288,False,False,False,True,0.2,-0.018084576934440204,-0.7996571087571589,-2.585117604276619
M03688,-0.45204855691741697,-0.8049331060360505,-0.43312943488237476,-0.34610239376309093,0.924312624354293,-0.8745429489247771,-0.8330983792392512,-1.1418426523319676,-0.3684909696911631,False,False,False,True,0.2,-0.06922047875261819,0.012558852630671247,-1.0209286883941768
M03689,-0.7789435799869231,0.19500571634316546,-0.6685316602116025,-0.5652562586981394,0.9397358321748479,-0.8745429489247771,-0.9223637641520631,-1.0062282621217817,-0.9842847024638288,False,False,False,True,0.2,-0.11305125173962789,-0.8408645182986888,-2.24178093670452
M03690,-1.1042256341925996,0.9184908642998925,-1.2370502421388008,-0.5835190807760602,0.7868257432110645,0.27768755031735365,-0.7939086980580168,-0.4637707012810384,-0.9842847024638288,False,False,False,True,0.2,-0.11670381615521204,-1.2946016385984116,-3.1961186568445736
M03691,-0.7396946709670646,1.2478824763777516,-0.06225989120330396,-0.5835190807760602,0.8974321764384694,-0.29842769930371177,-0.918009355131926,-1.175746249884514,-0.9842847024638288,False,False,False,True,0.2,-0.11670381615521204,-0.8059700182989674,-1.7695348377601685
M03692,-0.7386193583911781,-0.9931568843662555,-0.3931554720906172,-0.10868570675012174,1.058274200852824,0.27768755031735365,-0.9376041957225433,-1.3791678351997927,-0.3684909696911631,False,False,False,True,0.2,-0.021737141350024348,-0.16950613235979783,-1.6004374558385377
M03693,-0.659583884063518,1.2478824763777516,-0.0245067041222006,-0.528730614542298,0.9172620150648968,-1.4506581985458427,-0.6785168590243821,-0.26034911596575966,-0.3684909696911631,False,False,False,True,0.2,-0.1057461229084596,-0.349557994730299,-0.2709895609084208
M03694,-0.4773184024507504,0.13618578561497652,-0.10223385399505841,-0.053897240516359565,0.7687585569069858,-0.29842769930371177,-0.6371499733330791,-0.6332886890437707,-0.3684909696911631,False,False,False,True,0.2,-0.010779448103271914,-0.20865939880883444,-0.6419623392881564
M03695,-1.2106815792053665,0.24794365399853563,0.7749725517129232,-0.41915368207477366,1.21559092062248,0.27768755031735365,-1.0747680798568642,-1.2096498474370605,-0.9842847024638288,False,False,False,True,0.2,-0.08383073641495474,-1.1201982018123313,-1.4661354197044005
M03696,-1.0332550041840884,-0.48730548010382896,-0.6307784731305023,-0.5835190807760602,0.9873274448782732,-0.29842769930371177,-0.8178579476687715,-0.4976742988335848,-0.9842847024638288,False,False,False,True,0.2,-0.11670381615521204,-1.1996817589791458,-2.2573582740938356
M03697,-0.8601296794663564,1.165534573358287,-0.1377662653655075,-0.27305110545140804,1.107187802798011,-0.8745429489247771,-0.9223637641520631,-0.9045174694641424,-0.3684909696911631,False,False,False,True,0.2,-0.05461022109028161,-0.30625688500545645,-1.0468722754131699
M03698,-0.545063094731602,1.2478824763777516,-1.352530579092765,-0.035634418438438835,0.9626503123653859,-0.29842769930371177,-0.5761882470511586,-0.36205990862339904,-0.9842847024638288,False,False,False,True,0.2,-0.0071268836876877675,-0.9531595501442722,-2.2430359365389645
M03699,-0.3434419867528769,0.7302670859696869,0.10651906280633403,-0.27305110545140804,1.160508035549071,0.27768755031735365,-0.49563168017862125,-0.4976742988335848,-0.3684909696911631,False,False,False,True,0.2,-0.05461022109028161,-0.21630127626541873,0.26421975759380606
M03700,-0.7278662326323128,-1.2225546142061936,-0.6596485573689918,-0.2913139275293288,0.9459051153030698,0.853802799938419,-0.4891000666484156,-0.12473472575557384,-0.9842847024638288,False,False,False,True,0.2,-0.058262785505865756,-1.2230508684477261,-1.731132483395669
M03701,-0.391831052667771,0.8890808989357974,-0.33319452790298393,-0.07216006259428029,1.039325688387571,-0.8745429489247771,-0.6023147011719818,-0.4976742988335848,-0.3684909696911631,False,False,False,True,0.2,-0.014432012518856058,-0.15800732118695227,-0.326949499684865
M03702,-0.7171131068734475,-1.6931140600317067,-0.7373757072418495,-0.2913139275293288,1.0283091113728893,-0.8745429489247771,-0.9288953776822692,-1.107939054779421,-0.9842847024638288,False,False,False,True,0.2,-0.058262785505865756,-0.7725024316550072,-2.24835840367097
M03703,-1.0182006281216769,-0.08732995115214226,-0.8461937170638543,-0.18173699506180443,1.038003699145809,0.27768755031735365,-0.6371499733330791,-0.09083112820302738,-0.9842847024638288,False,False,False,True,0.2,-0.036347399012360886,-1.3653353572524267,-2.246209732482815
M03704,-0.7461465464223839,-0.8108150991088693,0.004363380116292057,-0.34610239376309093,1.1481694692926272,-0.29842769930371177,-0.9419586047426803,-1.2435534449896068,-0.3684909696911631,False,False,False,True,0.2,-0.06922047875261819,-0.17267891137086655,-0.9406255746213196
M03705,-0.706359981114582,0.989074781173719,-0.06225989120330396,-0.36436521584101167,0.7374714781852898,-0.29842769930371177,-0.7068205176552739,-0.5654814939386777,-0.9842847024638288,False,False,False,True,0.2,-0.07287304316820234,-0.9838241659231369,-1.5075810108262084
M03706,-0.5020505916961407,0.018545924158598077,-0.3975970235119225,-0.035634418438438835,1.126576978343851,0.27768755031735365,-0.7351241762861652,-1.040131859674328,-0.3684909696911631,False,False,False,True,0.2,-0.0071268836876877675,-0.13541738510113854,-0.941492997951991
M03707,-0.44237074373443797,-0.1873238333900643,-1.0838167181037361,-0.2913139275293288,1.1041031612339,-0.8745429489247771,-0.7851998800177427,-1.0062282621217817,-0.3684909696911631,False,False,False,True,0.2,-0.058262785505865756,-0.025661833407858436,-1.3957116106280485
M03708,-0.6654981032308939,1.2478824763777516,-0.13110393823355107,-0.5652562586981394,0.9388545060136729,-0.8745429489247771,-0.8330983792392512,-0.8706138719115959,0.8630964958541685,False,False,False,True,0.2,-0.11305125173962789,1.0306967718625257,0.4153866162397856
M03709,-0.5197932491982684,0.571453273003576,0.852699701585781,-0.035634418438438835,0.6555081451960572,-0.8745429489247771,-0.45861920350745533,0.11259045711225134,-0.9842847024638288,False,False,False,True,0.2,-0.0071268836876877675,-1.0454587481546418,0.06267319022886697
M03710,-0.7418452961188376,0.10677582025088152,-1.3947253175951737,-0.1634741729838837,1.0789853656404258,0.853802799938419,-0.8635792423802114,-1.2774570425421534,0.24730276308150267,False,False,False,True,0.2,-0.03269483459677674,0.36903670934287647,-1.933310746676086
M03711,-0.4746301210110341,-0.5049514593222858,-0.6063499403133149,-0.1634741729838837,0.9719042370577183,-0.29842769930371177,-0.7111749266754109,-0.8706138719115959,-0.9842847024638288,False,False,False,True,0.2,-0.03269483459677674,-0.7477398967994521,-1.6947347583809018
M03712,-1.1337967300294793,0.20676970248880358,-0.9972064653882645,-0.4739421483085358,1.2274888237983368,-0.8745429489247771,-1.1858055098703617,-1.3791678351997927,-0.9842847024638288,False,False,False,True,0.2,-0.09478842966170717,-0.9322759226229462,-3.120169699780439
M03713,-0.8359351465089093,-1.687232066958888,0.33525896100360525,-0.1634741729838837,0.7934356894198732,0.853802799938419,-0.7612506304069884,-0.8367102743590494,-0.9842847024638288,False,False,False,True,0.2,-0.03269483459677674,-1.0589692185657498,-1.5702251544134533
M03714,-0.7574373284691925,0.6890931344599543,-1.545738065919584,-0.4008908599968529,1.1252549891020893,-1.4506581985458427,-0.9789710814138466,-1.0740354572268747,0.24730276308150267,False,False,False,True,0.2,-0.08017817199937059,0.4688365160261567,-1.7029411744880343
M03715,-0.6031299738294749,-0.27555372948234774,-0.12666238681224257,-0.2547882833734873,0.8952288610355331,-1.4506581985458427,-0.8287439702191142,-0.802806676806503,-0.9842847024638288,False,False,False,True,0.2,-0.05095765667469746,-0.7586707060741895,-1.3450832258121792
M03716,-0.4907598096493321,-0.8166970921816881,0.026571137222821957,-0.035634418438438835,0.9763108678635914,-0.8745429489247771,-0.7939086980580168,-0.9723246645692353,-0.9842847024638288,False,False,False,True,0.2,-0.0071268836876877675,-0.681135814055144,-1.1342113994996104
M03717,-0.8870124938635198,1.2478824763777516,0.6039728219926309,-0.2913139275293288,1.1080691289591855,-0.29842769930371177,-0.5413529748900613,0.18039765221734425,-0.9842847024638288,False,False,False,True,0.2,-0.058262785505865756,-1.3299442214372874,-0.2662543266257806
M03718,-0.48699621563372925,0.93025485044553,0.44851852224691535,-0.2365254612955666,1.0194958497611437,-0.29842769930371177,-0.7177065402056165,-0.8706138719115959,-0.3684909696911631,False,False,False,True,0.2,-0.04730509225911332,-0.1377806451192758,0.0199287316025714
M03719,-0.7300168577840858,0.03030991030423566,-1.1348945594487587,-0.4008908599968529,0.924312624354293,-0.29842769930371177,-0.772136652957331,-0.73499948170141,-0.9842847024638288,False,False,False,True,0.2,-0.08017817199937059,-0.9421649072905836,-2.537585009871175
M03720,-0.434305899415289,0.9831927881009003,-1.1770892979511676,-0.035634418438438835,0.9829208140724001,-0.29842769930371177,-0.772136652957331,-1.107939054779421,-0.9842847024638288,False,False,False,True,0.2,-0.0071268836876877675,-0.6464539489217869,-2.3757405033075765
M03721,-0.8477635848436613,0.1479497717606141,-1.6101405615285258,-0.528730614542298,1.1450848277285166,-0.29842769930371177,-0.918009355131926,-1.040131859674328,-0.3684909696911631,False,False,False,True,0.2,-0.1057461229084596,-0.2982451994028984,-2.545450254812437
M03722,-0.4305423053996862,0.13618578561497652,-0.4975319304913134,-0.07216006259428029,1.030953089856413,-0.8745429489247771,-0.9767938769037776,-1.6164930180676178,-0.3684909696911631,False,False,False,True,0.2,-0.014432012518856058,0.1777606018129283,-1.3214215497704198
M03723,-1.0961607898734504,0.7361490790425058,-1.1726477465298621,-0.49220497038645655,0.9318038967242767,-0.8745429489247771,-0.8330983792392512,-0.3281563110708526,-0.3684909696911631,False,False,False,True,0.2,-0.09844099407729132,-0.6315533803253623,-2.19827333699796
M03724,-0.496674028816708,-0.5696533831232936,0.7327778132105113,-0.2547882833734873,0.8617384669109003,-0.8745429489247771,-0.6001374966619133,-0.36205990862339904,-0.9842847024638288,False,False,False,True,0.2,-0.05095765667469746,-0.8808212346186235,-0.09408123526262155
M03725,-0.25687932439401095,0.5596892868579384,-0.7196095015566251,-0.4374165041526944,0.9366511906107367,0.27768755031735365,-0.39548027271546626,-0.2942527135183061,-0.3684909696911631,False,False,False,True,0.2,-0.08748330083053889,-0.2298900213697077,-0.47649706939737424
M03726,-0.8171171764308951,0.6126272245133085,-0.40425935064388213,-0.3095767496072495,0.9238719612737061,-0.29842769930371177,-0.9484902182728863,-1.175746249884514,-0.3684909696911631,False,False,False,True,0.2,-0.061915349921449904,-0.23711792784917196,-1.648453393613307
M03727,-0.9004539010621014,-0.08144795807932347,-0.7507003615057688,-0.10868570675012174,1.136271566116771,-0.29842769930371177,-0.7656050394271254,-0.4976742988335848,0.24730276308150267,False,False,False,True,0.2,-0.021737141350024348,0.11245390144652667,-0.878365952488133
M03728,-0.16655306801954214,0.5773352660763953,0.05766199717196571,-0.14521135090596318,0.8758396854896933,-0.29842769930371177,-0.8265667657090456,-1.6164930180676178,-0.9842847024638288,False,False,False,True,0.2,-0.02904227018119264,-0.32427100477432536,-1.144773138018634
M03729,-0.8224937393103277,-0.3343736602105372,-1.0016480168095698,-0.07216006259428029,1.0415290037905072,-1.4506581985458427,-0.82003515217884,-0.4976742988335848,-0.9842847024638288,False,False,False,True,0.2,-0.014432012518856058,-0.9867432895953163,-2.2525983282394355
M03730,-0.8052887380961431,-1.6931140600317067,-1.4480239346508474,-0.34610239376309093,1.145966153889691,-0.29842769930371177,-0.6502132003934904,-0.26034911596575966,-0.3684909696911631,False,False,False,True,0.2,-0.06922047875261819,-0.5235665073938158,-1.8220416634642567
M03731,-0.7972238937769942,1.2478824763777516,-1.2104009336109656,-0.27305110545140804,0.7907917109363495,-0.8745429489247771,-0.5587706109706099,0.14649405466479778,-0.9842847024638288,False,False,False,True,0.2,-0.05461022109028161,-1.2227379852702132,-2.2384668259667446
M03732,-0.8375481153727392,-1.0049208705118935,0.3818952509273193,-0.5469934366202187,0.9256346135960548,-0.8745429489247771,-0.9789710814138466,-1.107939054779421,-0.3684909696911631,False,False,False,True,0.2,-0.10939868732404374,-0.22706800365005564,-0.7556266219547981
M03733,-0.863355617194016,0.31264557779954394,-1.7944649455127342,-0.27305110545140804,0.8630604561526621,0.27768755031735365,-0.6523904049035593,-0.3281563110708526,-0.9842847024638288,False,False,False,True,0.2,-0.05461022109028161,-1.1952499147542857,-3.2635561112889446
M03734,-0.6628098217911774,-0.904926988273972,-0.8750638013023438,-0.5469934366202187,1.0040726419405894,-0.8745429489247771,-0.6785168590243821,-0.3959635061759455,0.24730276308150267,False,False,False,True,0.2,-0.10939868732404374,0.26300980031470733,-0.5573559996901262
M03735,-0.7741046733954338,0.1303037925421572,0.45073929795756645,-0.07216006259428029,1.1860664942231325,0.27768755031735365,-0.7024661086351364,-0.5993850914912242,-0.3684909696911631,False,False,False,True,0.2,-0.014432012518856058,-0.4401295344514605,-0.16238149463856355
M03736,-0.8886254627273494,0.11853980639651962,-1.2348294664281496,-0.2913139275293288,0.8886189148267238,-0.8745429489247771,-1.0094519445548065,-1.1418426523319676,0.24730276308150267,False,False,False,True,0.2,-0.058262785505865756,0.3681292449089597,-1.9502866362459175
M03737,-0.4730171521472042,1.2478824763777516,-0.8439729413532,-0.18173699506180443,0.9207873197095949,-0.29842769930371177,-0.5478845884202672,-0.36205990862339904,-0.9842847024638288,False,False,False,True,0.2,-0.036347399012360886,-0.9094172661907658,-1.6313325495926134
M03738,-0.8504518662833775,0.5361613145666627,-0.548609771836336,-0.5104677924643772,0.9551590399954022,0.27768755031735365,-0.7220609492257536,-0.5654814939386777,-0.3684909696911631,False,False,False,True,0.2,-0.10209355849287545,-0.4968818867487871,-1.4041724203189005
M03739,-0.4031218347145797,-0.028510020423953297,-1.77003641269555,-0.2913139275293288,1.0974932150250913,0.27768755031735365,-0.6719852454941765,-0.9723246645692353,-0.9842847024638288,False,False,False,True,0.2,-0.058262785505865756,-0.7154212916842321,-2.7051482031326395
M03740,-0.5337723126847935,-0.43436754244845877,-0.5552720989682955,-0.4008908599968529,1.048579613079904,-0.8745429489247771,-0.5827198605813646,-0.26034911596575966,-0.3684909696911631,False,False,False,True,0.2,-0.08017817199937059,-0.31954342179459205,-0.540179164334166
M03741,-1.2359514247387,-0.557889396977656,-0.6263369217091938,-0.49220497038645655,1.2697924795347146,-0.8745429489247771,-1.0747680798568642,-0.9045174694641424,0.24730276308150267,False,False,False,True,0.2,-0.09844099407729132,0.08611941819966684,-1.3124529241003633
M03742,-0.16063884885216623,-0.1696778541716074,-0.3931554720906172,-0.21826263921764588,1.0851546487686476,-0.29842769930371177,-0.5848970650914331,-0.8706138719115959,-0.9842847024638288,False,False,False,True,0.2,-0.04365252784352918,-0.5600264862245619,-0.8556275024667643
M03743,-1.2359514247387,-0.3520196394289936,-0.008961274147627147,-0.4374165041526944,0.9366511906107367,-0.8745429489247771,-1.1291981926085786,-1.0740354572268747,-0.9842847024638288,False,False,False,True,0.2,-0.08748330083053889,-1.0910379345939503,-2.3858515992658766
M03744,-0.6913056050521706,-0.8931630021283339,-0.13332471394420217,-0.14521135090596318,1.0468169607575548,-0.8745429489247771,-1.0290467851454237,-1.4469750303048856,-0.3684909696911631,False,False,False,True,0.2,-0.02904227018119264,-0.030749789597910082,-1.226495907960421
M03745,-0.9751881250862154,-1.6931140600317067,-0.4775449490954346,-0.41915368207477366,0.8172314957715862,-0.29842769930371177,-0.6850484725545877,-0.1586383233081203,0.24730276308150267,False,False,False,True,0.2,-0.08383073641495474,-0.04283688945012509,-0.7531460547533545
M03746,-0.6558202900479151,-0.13438589573469362,-1.0327388767587138,-0.3826280379189322,1.2578945763588585,-0.8745429489247771,-0.6981116996149993,-0.4637707012810384,-0.9842847024638288,False,False,False,True,0.2,-0.07652560758378645,-0.9419932928967446,-1.7599029770417671
M03747,-0.7515231093018164,0.383229494673371,-1.0971413723676555,-0.4008908599968529,0.7700805461487477,-0.8745429489247771,-0.8570476288500058,-0.8367102743590494,-0.9842847024638288,False,False,False,True,0.2,-0.08017817199937059,-0.8787601829156394,-2.7138762207960427
M03748,-0.6762512289897591,-0.6814112515068532,0.5639988592008766,-0.19999981713972514,0.744522087474686,-1.4506581985458427,-0.7177065402056165,-0.36205990862339904,-0.9842847024638288,False,False,False,True,0.2,-0.03999996342794503,-0.9428293912479714,-0.6326196187576221
M03749,-0.9558324987202579,-0.6755292584340339,-0.12666238681224257,-0.5104677924643772,1.0203771759223186,-0.29842769930371177,-0.7982631070781543,-0.5315778963861313,-0.9842847024638288,False,False,False,True,0.2,-0.10209355849287545,-1.1418540941059323,-1.6334561416093698
M03750,-0.7219520134649369,-0.904926988273972,-0.8328690627999351,-0.4374165041526944,0.7833004385663658,-0.8745429489247771,-0.6806940635344506,-0.3281563110708526,-0.9842847024638288,False,False,False,True,0.2,-0.08748330083053889,-1.0255426523943152,-2.037736300333135
M03751,-1.1058386030564293,0.383229494673371,-0.19994798526379504,-0.21826263921764588,1.0772227133180763,-0.29842769930371177,-0.6632764274539019,0.07868685955970489,-0.9842847024638288,False,False,False,True,0.2,-0.04365252784352918,-1.4268468780663563,-1.5330713656652706
M03752,-0.7714163919557173,-0.36378362557463173,0.25975258684139857,-0.3095767496072495,1.0428509930322691,-0.29842769930371177,-0.6262639507827361,-0.2264455184132132,-0.9842847024638288,False,False,False,True,0.2,-0.061915349921449904,-1.12943714363681,-0.762780124210623
M03753,-0.6692616972464968,-0.4284855493756395,-0.672973211632911,-0.3826280379189322,0.8670264238779477,-0.29842769930371177,-0.7046433131452049,-0.5993850914912242,-0.3684909696911631,False,False,False,True,0.2,-0.07652560758378645,-0.3331093537924549,-1.3311773227013528
M03754,-0.6982951367954331,-0.35790163250181295,-0.9150377640940982,-0.4008908599968529,0.9538370507536403,0.27768755031735365,-0.34540456898388916,0.41772283508516944,-0.9842847024638288,False,False,False,True,0.2,-0.08017817199937059,-1.3371752702753728,-1.4987701133267237
M03755,-0.8332468650691931,-0.44024953552127755,-1.1415568865807184,-0.2365254612955666,1.0053946311823512,-0.29842769930371177,-0.9114777416017205,-1.040131859674328,-0.9842847024638288,False,False,False,True,0.2,-0.04730509225911332,-0.9060538259313015,-2.8682897138140766
M03756,-0.7800188925628097,1.2184725110136572,-0.877284577012998,-0.14521135090596318,1.1014591827503768,-1.4506581985458427,-0.9223637641520631,-0.8706138719115959,0.24730276308150267,False,False,False,True,0.2,-0.02904227018119264,0.38964763467075614,-1.0077682538850778
M03757,-0.883248899847917,1.2478824763777516,-0.24880505089816335,-0.4739421483085358,0.9476677676254185,-0.8745429489247771,-0.5609478154806785,0.24820484732243717,-0.3684909696911631,False,False,False,True,0.2,-0.09478842966170717,-0.6907920540584015,-0.5321849601949189
M03758,-0.458500432372736,-0.016746034278315714,-0.12666238681224257,-0.34610239376309093,1.0578335377722365,-1.4506581985458427,-0.7481874033465767,-0.73499948170141,0.24730276308150267,False,False,False,True,0.2,-0.06922047875261819,0.5369897340553433,0.3438814496938095
M03759,-0.16063884885216623,-0.12262190958905604,0.5506742049369573,-0.27305110545140804,0.8388239867203623,-0.8745429489247771,-0.5195809297893755,-0.5315778963861313,-0.3684909696911631,False,False,False,True,0.2,-0.05461022109028161,-0.009548888753953766,0.7423427787553499
M03760,-0.6622721655032341,1.0478947119019084,-0.9905441382563049,-0.3095767496072495,0.99261540184532,-0.8745429489247771,-0.5369985658699242,0.04478326200715843,-0.3684909696911631,False,False,False,True,0.2,-0.061915349921449904,-0.4937645693244729,-1.0472668593100833
M03761,-0.16063884885216623,-0.07556596500650467,-0.0022989470156675454,-0.035634418438438835,1.0503422654022527,-1.4506581985458427,-0.5522389974404043,-0.4976742988335848,0.24730276308150267,False,False,False,True,0.2,-0.0071268836876877675,0.6389029116697407,1.0357599660582624
M03762,-0.3681741759982672,-0.0108640412054964,-0.02228592841154635,-0.18173699506180443,0.9234312981931186,-0.8745429489247771,-0.517403725279307,-0.26034911596575966,-0.9842847024638288,False,False,False,True,0.2,-0.036347399012360886,-0.8350551531827889,-0.5260856763528826
M03763,-0.2896763579585502,0.37146550852773286,-1.6412314214776695,-0.32783957168517025,0.6449322312619622,-0.8745429489247771,-0.8004403115882228,-1.2435534449896068,-0.9842847024638288,False,False,False,True,0.2,-0.06556791433703406,-0.4735207488341562,-2.937481827660986
M03764,-0.927874371747208,0.5890992522220329,-0.379830817826698,-0.5104677924643772,0.7141163349141643,-0.29842769930371177,-0.7438329943264397,-0.3959635061759455,-0.3684909696911631,False,False,False,True,0.2,-0.10209355849287545,-0.5525323471119314,-1.4399911494547433
M03765,-0.3955946466833739,-0.5049514593222858,-0.21549341523836849,-0.035634418438438835,1.0613588424169347,-0.29842769930371177,-0.5391757703799928,-0.42986710372849196,-0.3684909696911631,False,False,False,True,0.2,-0.0071268836876877675,-0.22490984599454422,-0.19737928554015605
M03766,-0.8950773381826688,0.41852145311028427,-0.764025015769688,-0.10868570675012174,1.0001066742153037,-0.8745429489247771,-0.6327955643129417,0.04478326200715843,0.8630964958541685,False,False,False,True,0.2,-0.021737141350024348,0.6008147219844414,0.008339445604571328
M03767,-0.25902994954578396,-0.2167337987541588,0.031012688644127307,-0.4374165041526944,0.988649434120035,-0.8745429489247771,-0.6894028815747252,-0.9384210670166888,-0.9842847024638288,False,False,False,True,0.2,-0.08748330083053889,-0.5539117704348876,-0.6442173634026591
M03768,-0.8601296794663564,-1.104914752749815,-0.9439078483325909,-0.36436521584101167,1.0745787348345526,-0.29842769930371177,-0.5413529748900613,0.14649405466479778,-0.3684909696911631,False,False,False,True,0.2,-0.07287304316820234,-0.6872676742674583,-1.197359369398853
M03769,-1.0703532880521738,0.37734750160055164,0.4751678307747506,-0.5835190807760602,1.064443483981046,-0.8745429489247771,-0.9637306498433664,-0.7689030792539565,-0.9842847024638288,False,False,False,True,0.2,-0.11670381615521204,-1.0909073406726362,-1.2738485770677577
M03770,-0.9466923418252224,-0.5931813554145693,-0.09112997544179346,-0.32783957168517025,0.8943475348743588,-0.8745429489247771,-1.1422614196689902,-1.480878627857432,0.24730276308150267,False,False,False,True,0.2,-0.06556791433703406,0.44287184092527043,-1.1159136549877846
M03771,-0.8724957740890514,-0.5755353761961124,0.25086948399878783,-0.14521135090596318,1.0560708854498877,-1.4506581985458427,-1.1662106692797445,-1.5147822254099785,-0.3684909696911631,False,False,False,True,0.2,-0.02904227018119264,-0.07477607450046997,-1.1260714343696316
M03772,-0.8332468650691931,-0.4814234870310102,-0.031169031254160203,-0.4008908599968529,0.8489592375738697,-1.4506581985458427,-0.6719852454941765,-0.02302393309793448,-0.3684909696911631,False,False,False,True,0.2,-0.08017817199937059,-0.5297525892661797,-0.48805500911422717
M03773,-1.1563782941230965,-0.0638019788608671,-1.6256859915030961,-0.49220497038645655,1.0230211544058423,-0.29842769930371177,-0.965907854353435,-0.802806676806503,0.24730276308150267,False,False,False,True,0.2,-0.09844099407729132,0.05683232331184118,-2.406576490637721
M03774,-0.720339044601107,0.1420677786877953,0.852699701585781,-0.4374165041526944,1.064443483981046,0.27768755031735365,-0.6480359958834219,-0.4976742988335848,-0.3684909696911631,False,False,False,True,0.2,-0.08748330083053889,-0.44079401840884813,0.3458191245538259
M03775,-0.4837702779060697,1.0420127188290897,-0.6041291646026639,-0.34610239376309093,0.9719042370577183,-0.8745429489247771,-0.6828712680445191,-0.6332886890437707,-0.3684909696911631,False,False,False,True,0.2,-0.06922047875261819,-0.16938997955271362,-0.8494533952948813
M03776,-0.7832448302904691,0.7949690097706953,0.275298016815972,-0.34610239376309093,0.8516032160573934,-0.8745429489247771,-0.9027689235614459,-0.9384210670166888,-0.9842847024638288,False,False,False,True,0.2,-0.06922047875261819,-0.864760609192852,-1.3903047948740264
M03777,-0.16063884885216623,-0.528479431613561,-1.0682712881291658,-0.18173699506180443,1.058274200852824,0.853802799938419,-0.6066691101921189,-1.2096498474370605,-0.9842847024638288,False,False,False,True,0.2,-0.036347399012360886,-0.5382544411238761,-1.882192825677084
M03778,-0.7762552985472068,-0.39907558401154497,0.07986975427849562,-0.49220497038645655,0.8965508502772951,-0.29842769930371177,-0.6698080409841075,-0.36205990862339904,-0.9842847024638288,False,False,False,True,0.2,-0.09844099407729132,-1.090731960026928,-1.154185568564452
M03779,-0.472479495859261,-0.0402740065695914,-1.1748685222405133,-0.12694852882804247,1.1340682507138349,-1.4506581985458427,-0.7329469717760967,-0.6671922865963171,-0.9842847024638288,False,False,False,True,0.2,-0.025389705765608495,-0.7238172265469932,-1.8788995747636414
M03780,-0.601517004965645,-0.8696350298370582,-0.49975270620196766,-0.36436521584101167,1.173727927966689,0.853802799938419,-0.5565934064605413,-0.4976742988335848,-0.9842847024638288,False,False,False,True,0.2,-0.07287304316820234,-1.0292083009689323,-1.3815513398352386
M03781,-0.6875420110365678,0.9420188365911681,-0.3842723692480033,-0.32783957168517025,0.8242821050609823,-0.8745429489247771,-0.82003515217884,-0.802806676806503,0.8630964958541685,False,False,False,True,0.2,-0.06556791433703406,0.9955896369964408,0.010818599303383178
